"","dates","titles","push","id","topic","theme","score","score2"
"5403",2017-08-23,"[新聞] 4千輛遊覽車過剩 業者籲前瞻收購",-151,"M.1503446866.A.9BF","前瞻計畫","政治",0.1,0.1
"5404",2017-08-23,"Re: [新聞] 4千輛遊覽車過剩 業者籲前瞻收購",-3,"M.1503447877.A.DC3","前瞻計畫","政治",0.1,0.1
"5405",2017-08-23,"Re: [新聞] 4千輛遊覽車過剩 業者籲前瞻收購",0,"M.1503448182.A.2FB","前瞻計畫","政治",0.1,0.1
"5406",2017-08-23,"Re: [新聞] 4千輛遊覽車過剩 業者籲前瞻收購",0,"M.1503453506.A.106","前瞻計畫","政治",0.1,0.1
"5407",2017-08-23,"[新聞] 國民黨推案海戰術 前瞻預算提案厚達104公",-11,"M.1503454969.A.FB8","前瞻計畫","政治",0.1,0.1
"5408",2017-08-23,"[新聞] 藍委提1萬案杯葛前瞻 上千案複製貼上 還",-34,"M.1503460026.A.447","前瞻計畫","政治",0.1,0.1
"5409",2017-08-23,"[問卦] 前瞻都隨便喊幾千萬?",4,"M.1503466897.A.705","前瞻計畫","政治",0.5,0.5
"5410",2017-08-23,"[問卦] 有沒有鄉民到底是支持前瞻還是反前瞻的卦",5,"M.1503472782.A.618","前瞻計畫","政治",0.5,0.5
"5411",2017-08-23,"[ＦＢ] 江啟臣 各國前瞻大比拼",-3,"M.1503473518.A.5F5","前瞻計畫","政治",0.1,0.1
"5412",2017-08-23,"[新聞] 史上最狂！藍委提1萬案擋前瞻　提案疊起",3,"M.1503474307.A.B09","前瞻計畫","政治",0.5,0.5
"5413",2017-08-23,"[新聞] 粗糙前瞻 200億蓋4萬停車位",-1,"M.1503475466.A.306","前瞻計畫","政治",0.1,0.1
"5414",2017-08-23,"[新聞] 樹都要哭了！杯葛前瞻預算提案厚度竟有10",-4,"M.1503475945.A.C10","前瞻計畫","政治",0.1,0.1
"5415",2017-08-23,"[新聞] 前瞻計畫用抄的！　黃國昌怒飆交通部：連",155,"M.1503477093.A.268","前瞻計畫","政治",2,1.5
"5416",2017-08-23,"Re: [新聞] 前瞻計畫用抄的！　黃國昌怒飆交通部：連",0,"M.1503479001.A.0EE","前瞻計畫","政治",0.1,0.1
"5417",2017-08-23,"[爆卦] 前瞻水資源怎麼做？國民黨提案大禹治水",28,"M.1503481332.A.5A6","前瞻計畫","政治",0.5,0.5
"5418",2017-08-23,"[新聞] 前瞻抄舊計畫 黃國昌批蔡政府治理能力低",7,"M.1503481383.A.9CF","前瞻計畫","政治",0.5,0.5
"5419",2017-08-23,"Re: [新聞] 前瞻抄舊計畫 黃國昌批蔡政府治理能力低",3,"M.1503481555.A.E17","前瞻計畫","政治",0.5,0.5
"5420",2017-08-24,"[新聞] 藍委質疑前瞻花20億買電腦 政院：基層電",-7,"M.1503507365.A.806","前瞻計畫","政治",0.1,0.1
"5421",2017-08-24,"[新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",219,"M.1503528162.A.659","前瞻計畫","政治",3,2
"5422",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",-15,"M.1503528995.A.A74","前瞻計畫","政治",0.1,0.1
"5423",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",19,"M.1503530863.A.55E","前瞻計畫","政治",0.5,0.5
"5424",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",7,"M.1503531100.A.F44","前瞻計畫","政治",0.5,0.5
"5425",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",10,"M.1503532827.A.75E","前瞻計畫","政治",0.5,0.5
"5426",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",16,"M.1503532884.A.16C","前瞻計畫","政治",0.5,0.5
"5427",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",30,"M.1503533763.A.DCF","前瞻計畫","政治",0.5,0.5
"5428",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",10,"M.1503533826.A.FEF","前瞻計畫","政治",0.5,0.5
"5429",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",-2,"M.1503534622.A.665","前瞻計畫","政治",0.1,0.1
"5430",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",4,"M.1503534737.A.5FB","前瞻計畫","政治",0.5,0.5
"5431",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",2,"M.1503534793.A.A15","前瞻計畫","政治",0.5,0.5
"5432",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",1,"M.1503535486.A.1E8","前瞻計畫","政治",0.5,0.5
"5433",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",5,"M.1503535893.A.ED2","前瞻計畫","政治",0.5,0.5
"5434",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",3,"M.1503536101.A.E3A","前瞻計畫","政治",0.5,0.5
"5435",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",0,"M.1503536258.A.D41","前瞻計畫","政治",0.1,0.1
"5436",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",-1,"M.1503536404.A.800","前瞻計畫","政治",0.1,0.1
"5437",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",5,"M.1503536886.A.7BE","前瞻計畫","政治",0.5,0.5
"5438",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",9,"M.1503537437.A.E6E","前瞻計畫","政治",0.5,0.5
"5439",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",2,"M.1503539055.A.309","前瞻計畫","政治",0.5,0.5
"5440",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",2,"M.1503539302.A.1EB","前瞻計畫","政治",0.5,0.5
"5441",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",1,"M.1503539824.A.517","前瞻計畫","政治",0.5,0.5
"5442",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",7,"M.1503540470.A.374","前瞻計畫","政治",0.5,0.5
"5443",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",1,"M.1503540785.A.18D","前瞻計畫","政治",0.5,0.5
"5444",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",0,"M.1503541626.A.A05","前瞻計畫","政治",0.1,0.1
"5445",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",-1,"M.1503542701.A.083","前瞻計畫","政治",0.1,0.1
"5446",2017-08-24,"[新聞] 前瞻不想再拖！　柯建銘：協商再無共識就",-14,"M.1503542831.A.8EA","前瞻計畫","政治",0.1,0.1
"5447",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",-2,"M.1503543410.A.D61","前瞻計畫","政治",0.1,0.1
"5448",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",3,"M.1503544035.A.AD0","前瞻計畫","政治",0.5,0.5
"5449",2017-08-24,"R:[新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這",-1,"M.1503544774.A.61A","前瞻計畫","政治",0.1,0.1
"5450",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",4,"M.1503545330.A.EC6","前瞻計畫","政治",0.5,0.5
"5451",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",1,"M.1503545765.A.193","前瞻計畫","政治",0.5,0.5
"5452",2017-08-24,"[問卦] 前瞻計畫可以撈多少",4,"M.1503545924.A.4BF","前瞻計畫","政治",0.5,0.5
"5453",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",16,"M.1503548609.A.CC8","前瞻計畫","政治",0.5,0.5
"5454",2017-08-24,"[問卦] 好啦！我乃告訴你前瞻要怎麼用",-5,"M.1503549241.A.B74","前瞻計畫","政治",0.1,0.1
"5455",2017-08-24,"Re: [新聞] 藍委質疑前瞻花20億買電腦 政院：基層電",-1,"M.1503549685.A.A8F","前瞻計畫","政治",0.1,0.1
"5456",2017-08-24,"[問卦] 還有什麼可以前瞻，幫想一下",6,"M.1503549742.A.A7F","前瞻計畫","政治",0.5,0.5
"5457",2017-08-24,"Re: [新聞] 藍委質疑前瞻花20億買電腦 政院：基層電",6,"M.1503550184.A.5C7","前瞻計畫","政治",0.5,0.5
"5458",2017-08-24,"[ＦＢ] Kolas Yotaka 想想蔣經國十大建設，看看前瞻",-5,"M.1503552042.A.DBE","前瞻計畫","政治",0.1,0.1
"5459",2017-08-24,"[新聞] 審前瞻預算編列 黃國昌：粗製濫造",24,"M.1503556036.A.A2A","前瞻計畫","政治",0.5,0.5
"5460",2017-08-24,"Re: [新聞] 審前瞻預算編列 黃國昌：粗製濫造",5,"M.1503557769.A.5C1","前瞻計畫","政治",0.5,0.5
"5461",2017-08-24,"[新聞] 藍推「懶人包」 圖解國內外「前瞻」差別",13,"M.1503562148.A.95A","前瞻計畫","政治",0.5,0.5
"5462",2017-08-24,"Re: [新聞] 藍委質疑前瞻花20億買電腦 政院：基層電",3,"M.1503588489.A.F17","前瞻計畫","政治",0.5,0.5
"5463",2017-08-24,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",4,"M.1503590207.A.CE5","前瞻計畫","政治",0.5,0.5
"5464",2017-08-24,"[新聞] 立院25日處理前瞻預算案 不排除激烈抗爭",5,"M.1503590350.A.01D","前瞻計畫","政治",0.5,0.5
"5465",2017-08-25,"[問卦] 缺電還要執行前瞻計劃？",-2,"M.1503591604.A.7E3","前瞻計畫","政治",0.1,0.1
"5466",2017-08-25,"Re: [新聞] 藍委質疑前瞻花20億買電腦 政院：基層電",8,"M.1503591731.A.0FB","前瞻計畫","政治",0.5,0.5
"5467",2017-08-25,"[問卦] ARRC前瞻火箭進度到哪了",5,"M.1503607697.A.C28","前瞻計畫","政治",0.5,0.5
"5468",2017-08-25,"[新聞] 前瞻預算案 25日無共識就照議事規則處理",1,"M.1503623290.A.324","前瞻計畫","政治",0.5,0.5
"5469",2017-08-25,"[新聞] 前瞻藍綠協商破裂 蘇嘉全：表決5天跑不掉",8,"M.1503627656.A.4F7","前瞻計畫","政治",0.5,0.5
"5470",2017-08-25,"Re: [新聞] 前瞻藍綠協商破裂 蘇嘉全：表決5天跑不掉",4,"M.1503628109.A.9C2","前瞻計畫","政治",0.5,0.5
"5471",2017-08-25,"[新聞] KMT一度讓步又變卦 前瞻表決戰一觸即發",8,"M.1503636143.A.BA5","前瞻計畫","政治",0.5,0.5
"5472",2017-08-25,"[新聞] 前瞻朝野表決大戰 藍委丟紙團、綠委諷",-3,"M.1503638060.A.A52","前瞻計畫","政治",0.1,0.1
"5473",2017-08-25,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",1,"M.1503641873.A.19E","前瞻計畫","政治",0.5,0.5
"5474",2017-08-25,"Re: [新聞] 前瞻計畫用抄的！　黃國昌怒飆交通部：連",-7,"M.1503645740.A.47E","前瞻計畫","政治",0.1,0.1
"5475",2017-08-25,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",5,"M.1503651841.A.8EE","前瞻計畫","政治",0.5,0.5
"5476",2017-08-25,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",11,"M.1503654733.A.758","前瞻計畫","政治",0.5,0.5
"5477",2017-08-25,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",5,"M.1503656075.A.727","前瞻計畫","政治",0.5,0.5
"5478",2017-08-25,"Re: [新聞] 前瞻花逾20億買電腦 藍委罵：政府錢這樣",9,"M.1503657788.A.B2E","前瞻計畫","政治",0.5,0.5
"5479",2017-08-26,"[新聞] 前瞻預算案 藍釋善意萬案願砍至1/3以下",0,"M.1503677934.A.952","前瞻計畫","政治",0.1,0.1
"5480",2017-08-26,"[新聞] 前瞻非在臨時會前三讀不可？陳怡潔：粗爆",-4,"M.1503699911.A.951","前瞻計畫","政治",0.1,0.1
"5481",2017-08-26,"[新聞] 歷年拼經濟特別預算　前瞻最多",-2,"M.1503714839.A.390","前瞻計畫","政治",0.1,0.1
"5482",2017-08-26,"[新聞] 前瞻預算無差別亂刪 中市藍營立委被轟「",4,"M.1503719377.A.EA3","前瞻計畫","政治",0.5,0.5
"5483",2017-08-26,"[新聞] 前瞻買電腦 內政部：保障新住民上網",-70,"M.1503729487.A.6EA","前瞻計畫","政治",0.1,0.1
"5484",2017-08-26,"Re: [新聞] 前瞻買電腦 內政部：保障新住民上網",11,"M.1503735108.A.4CB","前瞻計畫","政治",0.5,0.5
"5485",2017-08-26,"Re: [新聞] 前瞻預算無差別亂刪 中市藍營立委被轟「",-1,"M.1503743304.A.DD0","前瞻計畫","政治",0.1,0.1
"5486",2017-08-27,"[問卦] 8800億拿去辦奧運",1,"M.1503765698.A.85E","前瞻計畫","政治",0.5,0.5
"5487",2017-08-27,"[新聞] 用前瞻預算買電腦？內政部：供弱勢新住",-7,"M.1503802013.A.5BB","前瞻計畫","政治",0.1,0.1
"5488",2017-08-28,"[新聞] 藍委擋前瞻 綠民代嗆：欠台中人一個交代",-1,"M.1503906037.A.9A5","前瞻計畫","政治",0.1,0.1
"5489",2017-08-28,"[新聞] 立院審前瞻　總統府呼籲：理性審查、化",-10,"M.1503927145.A.D93","前瞻計畫","政治",0.1,0.1
"5490",2017-08-29,"[新聞] 立院不斷電開會  拚前瞻預算案31日三讀",-6,"M.1503968337.A.E1B","前瞻計畫","政治",0.1,0.1
"5491",2017-08-29,"[新聞] 為過前瞻致國體法三讀難產？李俊俋：周四",-3,"M.1503974390.A.4BE","前瞻計畫","政治",0.1,0.1
"5492",2017-08-29,"Re: [新聞] 為過前瞻致國體法三讀難產？李俊俋：周四",1,"M.1503974596.A.DFD","前瞻計畫","政治",0.5,0.5
"5493",2017-08-29,"[新聞] 不斷電表決 前瞻預算明拚三讀",7,"M.1503974858.A.8C3","前瞻計畫","政治",0.5,0.5
"5494",2017-08-29,"Re: [新聞] 為過前瞻致國體法三讀難產？李俊俋：周四",4,"M.1503977524.A.868","前瞻計畫","政治",0.5,0.5
"5495",2017-08-29,"[新聞] 國民體育法難產？修法延宕淪為藍綠前瞻大",4,"M.1503979690.A.634","前瞻計畫","政治",0.5,0.5
"5496",2017-08-29,"[新聞] 潘孟安：前瞻計畫沒總合概念　對治水無幫",11,"M.1503991392.A.C5E","前瞻計畫","政治",0.5,0.5
"5497",2017-08-29,"[問卦] 前瞻的錢用來蓋球場?還是用來蓋軌道?",3,"M.1503992602.A.07D","前瞻計畫","政治",0.5,0.5
"5498",2017-08-29,"[新聞] 抗議前瞻違法表決 藍委絕食三天！",30,"M.1503997843.A.C28","前瞻計畫","政治",0.5,0.5
"5499",2017-08-29,"[新聞] 抗議前瞻預算表決 國民黨立委晚間開始禁",-15,"M.1503999965.A.AA9","前瞻計畫","政治",0.1,0.1
"5500",2017-08-29,"[新聞] 李新舉發立法院不斷電審前瞻違勞基法",-9,"M.1504004233.A.3AC","前瞻計畫","政治",0.1,0.1
"5501",2017-08-29,"[新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",-27,"M.1504008490.A.64E","前瞻計畫","政治",0.1,0.1
"5502",2017-08-29,"[新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",370,"M.1504009337.A.659","前瞻計畫","政治",4,2.5
"5503",2017-08-29,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",-3,"M.1504009774.A.C63","前瞻計畫","政治",0.1,0.1
"5504",2017-08-29,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",6,"M.1504010019.A.576","前瞻計畫","政治",0.5,0.5
"5505",2017-08-29,"[新聞] 綠委看前瞻大戰：國民黨文鬥招數多 堪",4,"M.1504010359.A.1CB","前瞻計畫","政治",0.5,0.5
"5506",2017-08-29,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",-9,"M.1504011963.A.417","前瞻計畫","政治",0.1,0.1
"5507",2017-08-29,"Re: [新聞] 抗議前瞻違法表決 藍委絕食三天！",7,"M.1504013906.A.DB9","前瞻計畫","政治",0.5,0.5
"5508",2017-08-29,"Re: [新聞] 抗議前瞻違法表決 藍委絕食三天！",19,"M.1504018221.A.2A9","前瞻計畫","政治",0.5,0.5
"5509",2017-08-29,"[新聞] 前瞻爆口角 邱議瑩罵「跟吳敦義一樣賤」",58,"M.1504018254.A.2CE","前瞻計畫","政治",1,1
"5510",2017-08-29,"[新聞] 前瞻表決牛步 藍綠互控擋國體法修法",14,"M.1504019227.A.2F7","前瞻計畫","政治",0.5,0.5
"5511",2017-08-29,"Re: [新聞] 抗議前瞻違法表決 藍委絕食三天！",-2,"M.1504020299.A.C82","前瞻計畫","政治",0.1,0.1
"5512",2017-08-30,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",3,"M.1504023432.A.34C","前瞻計畫","政治",0.5,0.5
"5513",2017-08-30,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",7,"M.1504024421.A.046","前瞻計畫","政治",0.5,0.5
"5514",2017-08-30,"[新聞] 藍委禁食抗議前瞻預算！吳敦義：不捨但",-2,"M.1504064587.A.213","前瞻計畫","政治",0.1,0.1
"5515",2017-08-30,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",-2,"M.1504067916.A.55E","前瞻計畫","政治",0.1,0.1
"5516",2017-08-30,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",1,"M.1504068256.A.888","前瞻計畫","政治",0.5,0.5
"5517",2017-08-30,"Re: [新聞] 反前瞻抗議　曾銘宗：禁食5小時近乎自殘",2,"M.1504068665.A.FA7","前瞻計畫","政治",0.5,0.5
"5518",2017-08-30,"[新聞] 前瞻預算將三讀　藍委：民進黨破壞民主將",-1,"M.1504077040.A.966","前瞻計畫","政治",0.1,0.1
"5519",2017-08-30,"[新聞] 綠委徹夜審前瞻預算　蔡英文送炸雞慰勞",20,"M.1504082890.A.FD0","前瞻計畫","政治",0.5,0.5
"5520",2017-08-30,"Re: [新聞] 綠委徹夜審前瞻預算　蔡英文送炸雞慰勞",1,"M.1504086773.A.4B9","前瞻計畫","政治",0.5,0.5
"5521",2017-08-30,"[新聞] 前瞻馬拉松表決凌晨結束 週四審國體法",1,"M.1504100473.A.1EF","前瞻計畫","政治",0.5,0.5
"5522",2017-08-31,"[新聞] 立法院不斷電審前瞻 北市勞檢局突襲勞檢",1,"M.1504109036.A.E9C","前瞻計畫","政治",0.5,0.5
"5523",2017-08-31,"[新聞] 藍委反前瞻禁食達24小時 藍軍慰問不斷",-5,"M.1504110450.A.4D5","前瞻計畫","政治",0.1,0.1
"5524",2017-08-31,"[爆卦] 前瞻預算正式通過",95,"M.1504113354.A.610","前瞻計畫","政治",1,1
"5525",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",2,"M.1504113600.A.B21","前瞻計畫","政治",0.5,0.5
"5526",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",2,"M.1504113826.A.003","前瞻計畫","政治",0.5,0.5
"5527",2017-08-31,"[新聞] 防反前瞻民眾抗議　立院晚間加強警力部署",0,"M.1504113964.A.544","前瞻計畫","政治",0.1,0.1
"5528",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",6,"M.1504113980.A.8CA","前瞻計畫","政治",0.5,0.5
"5529",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",0,"M.1504114353.A.401","前瞻計畫","政治",0.1,0.1
"5530",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",-1,"M.1504114615.A.9BE","前瞻計畫","政治",0.1,0.1
"5531",2017-08-31,"[新聞] 國民黨團深夜聲明「拒絕承認前瞻預算案」",-8,"M.1504114860.A.4B0","前瞻計畫","政治",0.1,0.1
"5532",2017-08-31,"[新聞] 立院今凌晨1:12 三讀通過前瞻預算",16,"M.1504114982.A.68E","前瞻計畫","政治",0.5,0.5
"5533",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",-2,"M.1504115274.A.6C4","前瞻計畫","政治",0.1,0.1
"5534",2017-08-31,"[問卦] 前瞻的數位建設是什麼？",7,"M.1504121551.A.FDB","前瞻計畫","政治",0.5,0.5
"5535",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",688,"M.1504135459.A.790","前瞻計畫","政治",6,3.5
"5536",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",-2,"M.1504137898.A.953","前瞻計畫","政治",0.1,0.1
"5537",2017-08-31,"[新聞] 前瞻預算午夜三讀刪18.5億，藍委預算書",-2,"M.1504139770.A.F53","前瞻計畫","政治",0.1,0.1
"5538",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",3,"M.1504141375.A.CE9","前瞻計畫","政治",0.5,0.5
"5539",2017-08-31,"Re: [爆卦] 前瞻預算正式通過",3,"M.1504141836.A.E0D","前瞻計畫","政治",0.5,0.5
"5540",2017-08-31,"[新聞] 前瞻預算三讀通過 郝龍斌：蔡英文可能變",-3,"M.1504150527.A.964","前瞻計畫","政治",0.1,0.1
"5541",2017-08-31,"[新聞] 藍委反前瞻禁食達24小時 藍軍慰問不斷",-7,"M.1504150846.A.E08","前瞻計畫","政治",0.1,0.1
"5542",2017-08-31,"[新聞] 前瞻三讀　時代力量：遺憾",-15,"M.1504151050.A.ED1","前瞻計畫","政治",0.1,0.1
"5543",2017-08-31,"[新聞] 立院不斷電表決前瞻　北市勞動局突襲檢查",-1,"M.1504151864.A.DDA","前瞻計畫","政治",0.1,0.1
"5544",2017-08-31,"[新聞] 3藍委反前瞻禁食40小時 王金平探望後宣布",-16,"M.1504153975.A.DB9","前瞻計畫","政治",0.1,0.1
"5545",2017-08-31,"[新聞] 3藍委反前瞻禁食40小時　王金平探望後宣",6,"M.1504155649.A.148","前瞻計畫","政治",0.5,0.5
"5546",2017-08-31,"[新聞] 前瞻預算三讀　總統府：為國人創造更好生",0,"M.1504155756.A.A37","前瞻計畫","政治",0.1,0.1
"5547",2017-08-31,"[新聞] 將前瞻預算送給「英皇」？國民黨批蘇嘉",-9,"M.1504156177.A.92C","前瞻計畫","政治",0.1,0.1
"5548",2017-08-31,"Re: [新聞] 3藍委反前瞻禁食40小時　王金平探望後宣",2,"M.1504156743.A.C11","前瞻計畫","政治",0.5,0.5
"5549",2017-08-31,"[新聞] 前瞻預算三讀　總統府：為國人創造更好生",0,"M.1504157038.A.DA6","前瞻計畫","政治",0.1,0.1
